"Sim","Spread_Frac","Pp","Virus_D","Max_Productive","Max_Virions","Max_Semi"
9,0.75,1,1677600,6438,790249,0
9,0.75,1,2097000,6517,788087,0
9,0.75,1,4194000,6745,794113,0
9,0.75,1,8388000,6785,796337,0
9,0.75,1,12582000,6840,797685,0
9,0.75,1,16776000,6795,788538,0
9,0.75,1,20970000,6822,798447,0
9,0.75,1,2.097e+09,6868,798130,0
9,0.75,1,2.097e+12,6909,798868,0
9,0.75,1,2.097e+15,6872,800299,0
9,0.9,0.575,419.4,585,128983,149
9,0.9,0.575,838.8,590,133444,155
9,0.9,0.575,1258.2,597,133620,157
9,0.9,0.575,1677.6,621,137867,161
9,0.9,0.575,2097,639,136906,155
9,0.9,0.575,4194,637,140268,178
9,0.9,0.575,8388,668,148783,227
9,0.9,0.575,12582,783,180399,309
9,0.9,0.575,16776,838,188322,346
9,0.9,0.575,20970,857,192016,435
9,0.9,0.575,41940,1119,246387,664
9,0.9,0.575,83880,1486,332560,974
9,0.9,0.575,125820,1703,365266,1104
9,0.9,0.575,167760,1980,417214,1348
9,0.9,0.575,209700,2226,448780,1456
9,0.9,0.575,419400,2667,520822,1929
9,0.9,0.575,838800,3315,605042,2315
9,0.9,0.575,1258200,3770,641204,2735
9,0.9,0.575,1677600,3945,663028,2831
9,0.9,0.575,2097000,4040,660458,2973
9,0.9,0.575,4194000,4162,676092,3076
9,0.9,0.575,8388000,4318,678836,3239
9,0.9,0.575,12582000,4393,690588,3169
9,0.9,0.575,16776000,4387,684443,3332
9,0.9,0.575,20970000,4470,692648,3301
9,0.9,0.575,2.097e+09,4511,691858,3243
9,0.9,0.575,2.097e+12,4464,688242,3263
9,0.9,0.575,2.097e+15,4458,691344,3220
9,0.9,1,419.4,1477,326080,0
9,0.9,1,838.8,1469,319106,0
9,0.9,1,1258.2,1465,321978,0
9,0.9,1,1677.6,1457,317321,0
9,0.9,1,2097,1518,328301,0
9,0.9,1,4194,1482,323098,0
9,0.9,1,8388,1609,345108,0
9,0.9,1,12582,1803,389060,0
9,0.9,1,16776,1955,403790,0
9,0.9,1,20970,2050,431645,0
9,0.9,1,41940,2673,526438,0
9,0.9,1,83880,3216,598013,0
9,0.9,1,125820,3676,653311,0
9,0.9,1,167760,4076,681101,0
9,0.9,1,209700,4444,702670,0
9,0.9,1,419400,5096,736810,0
9,0.9,1,838800,5739,772651,0
9,0.9,1,1258200,5803,761567,0
9,0.9,1,1677600,5939,768237,0
9,0.9,1,2097000,6178,781598,0
9,0.9,1,4194000,6415,790463,0
9,0.9,1,8388000,6375,781680,0
9,0.9,1,12582000,6425,782910,0
9,0.9,1,16776000,6479,791832,0
9,0.9,1,20970000,6421,792042,0
9,0.9,1,2.097e+09,6588,794074,0
9,0.9,1,2.097e+12,6418,784152,0
9,0.9,1,2.097e+15,6443,783051,0
9,1,0.575,419.4,647,143203,167
9,1,0.575,838.8,647,143203,167
9,1,0.575,1258.2,647,143203,167
9,1,0.575,1677.6,647,143203,167
9,1,0.575,2097,647,143203,167
9,1,0.575,4194,647,143203,167
9,1,0.575,8388,647,143203,167
9,1,0.575,12582,647,143203,167
9,1,0.575,16776,647,143203,167
9,1,0.575,20970,647,143203,167
9,1,0.575,41940,647,143203,167
9,1,0.575,83880,647,143203,167
9,1,0.575,125820,647,143203,167
9,1,0.575,167760,647,143203,167
9,1,0.575,209700,647,143203,167
9,1,0.575,419400,647,143203,167
9,1,0.575,838800,647,143203,167
9,1,0.575,1258200,647,143203,167
9,1,0.575,1677600,647,143203,167
9,1,0.575,2097000,647,143203,167
9,1,0.575,4194000,647,143203,167
9,1,0.575,8388000,647,143203,167
9,1,0.575,12582000,647,143203,167
9,1,0.575,16776000,647,143203,167
9,1,0.575,20970000,647,143203,167
9,1,0.575,2.097e+09,647,143203,167
9,1,0.575,2.097e+12,647,143203,167
9,1,0.575,2.097e+15,647,143203,167
9,1,1,419.4,1489,326193,0
9,1,1,838.8,1489,326193,0
9,1,1,1258.2,1489,326193,0
9,1,1,1677.6,1489,326193,0
9,1,1,2097,1489,326193,0
9,1,1,4194,1489,326193,0
9,1,1,8388,1489,326193,0
9,1,1,12582,1489,326193,0
9,1,1,16776,1489,326193,0
9,1,1,20970,1489,326193,0
9,1,1,41940,1489,326193,0
9,1,1,83880,1489,326193,0
9,1,1,125820,1489,326193,0
9,1,1,167760,1489,326193,0
9,1,1,209700,1489,326193,0
9,1,1,419400,1489,326193,0
9,1,1,838800,1489,326193,0
9,1,1,1258200,1489,326193,0
9,1,1,1677600,1489,326193,0
9,1,1,2097000,1489,326193,0
9,1,1,4194000,1489,326193,0
9,1,1,8388000,1489,326193,0
9,1,1,12582000,1489,326193,0
9,1,1,16776000,1489,326193,0
9,1,1,20970000,1489,326193,0
9,1,1,2.097e+09,1489,326193,0
9,1,1,2.097e+12,1489,326193,0
9,1,1,2.097e+15,1489,326193,0
10,0,0.575,419.4,89,18525,73
10,0,0.575,838.8,105,23924,93
10,0,0.575,1258.2,164,38274,121
10,0,0.575,1677.6,217,49121,155
10,0,0.575,2097,257,60409,183
10,0,0.575,4194,455,107584,331
10,0,0.575,8388,892,214484,562
10,0,0.575,12582,1045,244497,684
10,0,0.575,16776,1227,283003,747
10,0,0.575,20970,1336,309156,822
10,0,0.575,41940,1817,399626,1168
10,0,0.575,83880,2311,485402,1581
10,0,0.575,125820,2683,541640,1864
10,0,0.575,167760,2939,583516,2082
10,0,0.575,209700,3107,608104,2248
10,0,0.575,419400,4037,701498,3312
10,0,0.575,838800,4992,758084,4741
10,0,0.575,1258200,5427,777445,5457
10,0,0.575,1677600,5623,770992,5736
10,0,0.575,2097000,5637,768152,5824
10,0,0.575,4194000,5712,778122,6018
10,0,0.575,8388000,5736,771193,6142
10,0,0.575,12582000,5710,781638,6087
10,0,0.575,16776000,5662,776872,6034
10,0,0.575,20970000,5643,768712,6072
10,0,0.575,2.097e+09,5672,771166,6116
10,0,0.575,2.097e+12,5704,771597,6045
10,0,0.575,2.097e+15,5781,782122,6027
10,0,1,419.4,328,75664,0
10,0,1,838.8,530,128027,0
10,0,1,1258.2,752,176400,0
10,0,1,1677.6,847,201727,0
10,0,1,2097,949,224392,0
10,0,1,4194,1330,307444,0
10,0,1,8388,1728,390552,0
10,0,1,12582,2073,456755,0
10,0,1,16776,2297,486952,0
10,0,1,20970,2547,524750,0
10,0,1,41940,3282,620508,0
10,0,1,83880,4008,710770,0
10,0,1,125820,4503,734745,0
10,0,1,167760,4736,760525,0
10,0,1,209700,5190,777457,0
10,0,1,419400,5800,801227,0
10,0,1,838800,6472,807680,0
10,0,1,1258200,6624,811124,0
10,0,1,1677600,6620,809931,0
10,0,1,2097000,6554,809330,0
10,0,1,4194000,6618,807163,0
10,0,1,8388000,6570,804598,0
10,0,1,12582000,6570,797918,0
10,0,1,16776000,6682,808681,0
10,0,1,20970000,6608,802765,0
10,0,1,2.097e+09,6675,814500,0
10,0,1,2.097e+12,6794,822875,0
10,0,1,2.097e+15,6662,804290,0
10,0.1,0.575,419.4,125,26437,78
10,0.1,0.575,838.8,166,37645,102
10,0.1,0.575,1258.2,198,45042,122
10,0.1,0.575,1677.6,231,54911,164
10,0.1,0.575,2097,309,66600,192
10,0.1,0.575,4194,506,117506,315
10,0.1,0.575,8388,913,215317,542
10,0.1,0.575,12582,1042,244172,642
10,0.1,0.575,16776,1152,273974,699
10,0.1,0.575,20970,1322,305126,835
10,0.1,0.575,41940,1683,375807,1106
10,0.1,0.575,83880,2303,489614,1499
10,0.1,0.575,125820,2712,545893,1837
10,0.1,0.575,167760,2959,588514,1984
10,0.1,0.575,209700,3138,605965,2137
10,0.1,0.575,419400,4008,689664,2991
10,0.1,0.575,838800,4788,751528,3913
10,0.1,0.575,1258200,5198,763168,4592
10,0.1,0.575,1677600,5546,768204,5317
10,0.1,0.575,2097000,5792,776065,5655
10,0.1,0.575,4194000,5878,778792,5707
10,0.1,0.575,8388000,5899,777003,5842
10,0.1,0.575,12582000,5784,773783,5820
10,0.1,0.575,16776000,5879,782248,5884
10,0.1,0.575,20970000,5857,775995,5789
10,0.1,0.575,2.097e+09,5864,777164,5858
10,0.1,0.575,4.194e+13,5894,783574,5792
10,0.1,0.575,2.097e+15,5921,795683,5828
10,0.1,1,419.4,597,139183,0
10,0.1,1,838.8,742,178191,0
10,0.1,1,1258.2,876,207065,0
10,0.1,1,1677.6,901,217002,0
10,0.1,1,2097,970,232471,0
10,0.1,1,4194,1239,292667,0
10,0.1,1,8388,1802,400053,0
10,0.1,1,12582,2089,458634,0
10,0.1,1,16776,2422,499937,0
10,0.1,1,20970,2507,518973,0
10,0.1,1,41940,3201,622173,0
10,0.1,1,83880,4030,709048,0
10,0.1,1,125820,4452,737731,0
10,0.1,1,167760,4740,752080,0
10,0.1,1,209700,5211,770715,0
10,0.1,1,419400,5751,783657,0
10,0.1,1,838800,6394,805236,0
10,0.1,1,1258200,6501,800350,0
10,0.1,1,1677600,6674,807303,0
10,0.1,1,2097000,6797,814591,0
10,0.1,1,4194000,6878,807868,0
10,0.1,1,8388000,6840,806359,0
10,0.1,1,12582000,6861,812654,0
10,0.1,1,16776000,6881,817354,0
10,0.1,1,20970000,6933,816957,0
10,0.1,1,2.097e+09,6820,801837,0
10,0.1,1,2.097e+12,6836,810369,0
10,0.1,1,2.097e+15,6802,817445,0
10,0.25,0.575,419.4,183,41259,99
10,0.25,0.575,838.8,219,50752,103
10,0.25,0.575,1258.2,268,57065,127
10,0.25,0.575,1677.6,303,67269,143
10,0.25,0.575,2097,319,75217,174
10,0.25,0.575,4194,535,121180,295
10,0.25,0.575,8388,857,202190,496
10,0.25,0.575,12582,1053,240712,587
10,0.25,0.575,16776,1201,272508,654
10,0.25,0.575,20970,1287,294818,762
10,0.25,0.575,41940,1742,382274,1026
10,0.25,0.575,83880,2250,465048,1445
10,0.25,0.575,125820,2637,525841,1726
10,0.25,0.575,167760,2978,577437,1928
10,0.25,0.575,209700,3171,594483,2139
10,0.25,0.575,419400,3841,680315,2820
10,0.25,0.575,838800,4953,749578,3893
10,0.25,0.575,1258200,5146,759874,4022
10,0.25,0.575,1677600,5456,769931,4643
10,0.25,0.575,2097000,5466,761907,4691
10,0.25,0.575,4194000,5828,775613,5232
10,0.25,0.575,8388000,5900,778406,5421
10,0.25,0.575,12582000,5878,775483,5376
10,0.25,0.575,16776000,5777,765052,5389
10,0.25,0.575,20970000,5949,784377,5359
10,0.25,0.575,2.097e+09,5963,780824,5329
10,0.25,0.575,2.097e+12,5938,775953,5344
10,0.25,0.575,2.097e+15,5875,772471,5448
10,0.25,1,419.4,828,200483,0
10,0.25,1,838.8,933,218776,0
10,0.25,1,1258.2,915,220230,0
10,0.25,1,1677.6,1020,240954,0
10,0.25,1,2097,1060,250226,0
10,0.25,1,4194,1326,305996,0
10,0.25,1,8388,1663,380687,0
10,0.25,1,12582,2140,460425,0
10,0.25,1,16776,2311,492153,0
10,0.25,1,20970,2579,525287,0
10,0.25,1,41940,3176,607526,0
10,0.25,1,83880,3991,690048,0
10,0.25,1,125820,4527,726158,0
10,0.25,1,167760,5020,767272,0
10,0.25,1,209700,5095,759180,0
10,0.25,1,419400,5845,788581,0
10,0.25,1,838800,6358,790481,0
10,0.25,1,1258200,6627,798652,0
10,0.25,1,1677600,6703,802100,0
10,0.25,1,2097000,6774,801330,0
10,0.25,1,4194000,6959,810008,0
10,0.25,1,8388000,6914,806982,0
10,0.25,1,12582000,6906,814567,0
10,0.25,1,16776000,6955,801171,0
10,0.25,1,20970000,6960,813267,0
10,0.25,1,2.097e+09,6994,809382,0
10,0.25,1,2.097e+12,6933,801786,0
10,0.25,1,2.097e+15,6952,807436,0
10,0.5,0.575,419.4,322,74315,121
10,0.5,0.575,838.8,350,79213,118
10,0.5,0.575,1258.2,393,86244,139
10,0.5,0.575,1677.6,398,90187,146
10,0.5,0.575,2097,439,99330,159
10,0.5,0.575,4194,589,128115,236
10,0.5,0.575,8388,837,194770,405
10,0.5,0.575,12582,981,223073,513
10,0.5,0.575,16776,1081,250086,616
10,0.5,0.575,20970,1274,286024,697
10,0.5,0.575,41940,1601,351794,990
10,0.5,0.575,83880,2209,457681,1311
10,0.5,0.575,125820,2509,505670,1543
10,0.5,0.575,167760,2692,532994,1770
10,0.5,0.575,209700,3062,577355,1976
10,0.5,0.575,419400,3827,670149,2529
10,0.5,0.575,838800,4373,711324,3219
10,0.5,0.575,1258200,4738,723295,3643
10,0.5,0.575,1677600,5149,748762,3907
10,0.5,0.575,2097000,5402,753839,4193
10,0.5,0.575,4194000,5636,766106,4675
10,0.5,0.575,8388000,5749,765745,4835
10,0.5,0.575,12582000,5777,765414,4790
10,0.5,0.575,16776000,5633,756571,4795
10,0.5,0.575,20970000,5738,762247,4752
10,0.5,0.575,2.097e+09,5793,769210,4751
10,0.5,0.575,2.097e+12,5842,770039,4890
10,0.5,0.575,2.097e+15,5886,775000,4826
10,0.5,1,419.4,1124,258072,0
10,0.5,1,838.8,1186,270867,0
10,0.5,1,1258.2,1248,277425,0
10,0.5,1,1677.6,1162,267793,0
10,0.5,1,2097,1209,278715,0
10,0.5,1,4194,1377,315965,0
10,0.5,1,8388,1844,399192,0
10,0.5,1,12582,2120,447373,0
10,0.5,1,16776,2310,482632,0
10,0.5,1,20970,2556,525507,0
10,0.5,1,41940,3122,597677,0
10,0.5,1,83880,3826,678199,0
10,0.5,1,125820,4592,722025,0
10,0.5,1,167760,4623,728733,0
10,0.5,1,209700,4896,742836,0
10,0.5,1,419400,5850,778890,0
10,0.5,1,838800,6482,799755,0
10,0.5,1,1258200,6658,797452,0
10,0.5,1,1677600,6789,799928,0
10,0.5,1,2097000,6773,794500,0
10,0.5,1,4194000,6924,802882,0
10,0.5,1,8388000,6984,798297,0
10,0.5,1,12582000,7084,807188,0
10,0.5,1,16776000,6954,803553,0
10,0.5,1,20970000,7090,807483,0
10,0.5,1,2.097e+09,6975,799821,0
10,0.5,1,2.097e+12,7026,810964,0
10,0.5,1,2.097e+15,6960,801644,0
10,0.75,0.575,419.4,462,107167,136
10,0.75,0.575,838.8,507,110750,142
10,0.75,0.575,1258.2,525,113740,142
10,0.75,0.575,1677.6,486,109792,144
10,0.75,0.575,2097,528,119471,152
10,0.75,0.575,4194,613,138297,201
10,0.75,0.575,8388,765,169297,324
10,0.75,0.575,12582,882,202233,437
10,0.75,0.575,16776,968,219427,481
10,0.75,0.575,20970,1025,234908,519
10,0.75,0.575,41940,1374,304100,769
10,0.75,0.575,83880,1884,396795,1141
10,0.75,0.575,125820,2066,438168,1392
10,0.75,0.575,167760,2362,475671,1592
10,0.75,0.575,209700,2575,508475,1690
10,0.75,0.575,419400,3320,615765,2138
10,0.75,0.575,838800,3786,654046,2780
10,0.75,0.575,1258200,4473,711010,3324
10,0.75,0.575,1677600,4681,714868,3530
10,0.75,0.575,2097000,4741,713785,3591
10,0.75,0.575,4194000,5181,740004,3994
10,0.75,0.575,8388000,5282,742683,4052
10,0.75,0.575,12582000,5254,737171,4087
10,0.75,0.575,16776000,5359,743961,4041
10,0.75,0.575,20970000,5335,736405,4133
10,0.75,0.575,2.097e+09,5323,743727,4061
10,0.75,0.575,2.097e+12,5370,752695,4147
10,0.75,0.575,2.097e+15,5314,748938,4116
10,0.75,1,419.4,1360,302804,0
10,0.75,1,838.8,1329,303194,0
10,0.75,1,1258.2,1396,306238,0
10,0.75,1,1677.6,1372,307615,0
10,0.75,1,2097,1297,290524,0
10,0.75,1,4194,1500,330134,0
10,0.75,1,8388,1776,382056,0
10,0.75,1,12582,1900,400383,0
10,0.75,1,16776,2110,440551,0
10,0.75,1,20970,2370,478911,0
10,0.75,1,41940,2923,564016,0
10,0.75,1,83880,3785,663720,0
10,0.75,1,125820,4167,686402,0
10,0.75,1,167760,4425,713062,0
10,0.75,1,209700,4832,730899,0
10,0.75,1,419400,5671,772869,0
10,0.75,1,838800,6114,783157,0
10,0.75,1,1258200,6313,786526,0
10,0.75,1,1677600,6420,787303,0
10,0.75,1,2097000,6517,783595,0
10,0.75,1,4194000,6685,788947,0
10,0.75,1,8388000,6844,800777,0
10,0.75,1,12582000,6860,794945,0
10,0.75,1,16776000,6858,796458,0
10,0.75,1,20970000,6882,798979,0
10,0.75,1,2.097e+09,6787,791087,0
10,0.75,1,2.097e+12,6898,792166,0
10,0.75,1,2.097e+15,6824,790981,0
10,0.9,0.575,419.4,576,131855,160
10,0.9,0.575,838.8,596,128385,148
10,0.9,0.575,1258.2,607,136248,143
10,0.9,0.575,1677.6,608,136149,150
10,0.9,0.575,2097,555,126259,150
10,0.9,0.575,4194,676,148614,175
10,0.9,0.575,8388,704,150850,249
10,0.9,0.575,12582,779,171028,316
10,0.9,0.575,16776,827,186224,384
10,0.9,0.575,20970,855,195002,415
10,0.9,0.575,41940,1132,255298,640
10,0.9,0.575,83880,1419,316390,895
10,0.9,0.575,125820,1631,353853,1101
10,0.9,0.575,167760,1854,388981,1268
10,0.9,0.575,209700,2099,431919,1391
10,0.9,0.575,419400,2735,535445,1898
10,0.9,0.575,838800,3283,600442,2327
10,0.9,0.575,1258200,3491,630465,2590
10,0.9,0.575,1677600,3894,655021,2895
10,0.9,0.575,2097000,3965,667168,2898
10,0.9,0.575,4194000,4306,679382,3130
10,0.9,0.575,8388000,4355,683143,3244
10,0.9,0.575,12582000,4510,698058,3303
10,0.9,0.575,16776000,4483,694918,3327
10,0.9,0.575,20970000,4496,701754,3272
10,0.9,0.575,2.097e+09,4464,691920,3312
10,0.9,0.575,2.097e+12,4388,685053,3251
10,0.9,0.575,2.097e+15,4568,705257,3326
10,0.9,1,419.4,1500,329047,0
10,0.9,1,838.8,1421,311120,0
10,0.9,1,1258.2,1400,311208,0
10,0.9,1,1677.6,1454,317459,0
10,0.9,1,2097,1497,319691,0
10,0.9,1,4194,1435,319837,0
10,0.9,1,8388,1679,359528,0
10,0.9,1,12582,1775,377281,0
10,0.9,1,16776,1938,406335,0
10,0.9,1,20970,2172,441854,0
10,0.9,1,41940,2580,518791,0
10,0.9,1,83880,3291,606980,0
10,0.9,1,125820,3661,643992,0
10,0.9,1,167760,4273,694951,0
10,0.9,1,209700,4216,696076,0
10,0.9,1,419400,5109,738933,0
10,0.9,1,838800,5535,759765,0
10,0.9,1,1258200,5811,767194,0
10,0.9,1,1677600,5953,771514,0
10,0.9,1,2097000,6129,781688,0
10,0.9,1,4194000,6315,778002,0
10,0.9,1,8388000,6394,778299,0
10,0.9,1,12582000,6428,784323,0
10,0.9,1,16776000,6430,786430,0
10,0.9,1,20970000,6390,784013,0
10,0.9,1,2.097e+09,6427,785928,0
10,0.9,1,2.097e+12,6363,776744,0
10,0.9,1,2.097e+15,6484,777446,0
10,1,0.575,419.4,663,148924,158
10,1,0.575,838.8,663,148924,158
10,1,0.575,1258.2,663,148924,158
10,1,0.575,1677.6,663,148924,158
10,1,0.575,2097,663,148924,158
10,1,0.575,4194,663,148924,158
10,1,0.575,8388,663,148924,158
10,1,0.575,12582,663,148924,158
10,1,0.575,16776,663,148924,158
10,1,0.575,20970,663,148924,158
10,1,0.575,41940,663,148924,158
10,1,0.575,83880,663,148924,158
10,1,0.575,125820,663,148924,158
10,1,0.575,167760,663,148924,158
10,1,0.575,209700,663,148924,158
10,1,0.575,419400,663,148924,158
10,1,0.575,838800,663,148924,158
10,1,0.575,1258200,663,148924,158
10,1,0.575,1677600,663,148924,158
10,1,0.575,2097000,663,148924,158
10,1,0.575,4194000,663,148924,158
10,1,0.575,8388000,663,148924,158
10,1,0.575,12582000,663,148924,158
10,1,0.575,16776000,663,148924,158
10,1,0.575,20970000,663,148924,158
10,1,0.575,2.097e+09,663,148924,158
10,1,0.575,2.097e+12,663,148924,158
10,1,0.575,2.097e+15,663,148924,158
10,1,1,419.4,1573,342897,0
10,1,1,838.8,1573,342897,0
10,1,1,1258.2,1573,342897,0
10,1,1,1677.6,1573,342897,0
10,1,1,2097,1573,342897,0
10,1,1,4194,1573,342897,0
10,1,1,8388,1573,342897,0
10,1,1,12582,1573,342897,0
10,1,1,16776,1573,342897,0
10,1,1,20970,1573,342897,0
10,1,1,41940,1573,342897,0
10,1,1,83880,1573,342897,0
10,1,1,125820,1573,342897,0
10,1,1,167760,1573,342897,0
10,1,1,209700,1573,342897,0
10,1,1,419400,1573,342897,0
10,1,1,838800,1573,342897,0
10,1,1,1258200,1573,342897,0
10,1,1,1677600,1573,342897,0
10,1,1,2097000,1573,342897,0
10,1,1,4194000,1573,342897,0
10,1,1,8388000,1573,342897,0
10,1,1,12582000,1573,342897,0
10,1,1,16776000,1573,342897,0
10,1,1,20970000,1573,342897,0
10,1,1,2.097e+09,1573,342897,0
10,1,1,2.097e+12,1573,342897,0
10,1,1,2.097e+15,1573,342897,0
