Sort.Num,Expt,Delay,Cell.ID,Cell.Type,PB2,PB1,PA,HA,NP,NA,M,NS,Help.PB2,Help.PB1
Nate.23,NTJ30,0,31,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,32,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,33,Test,1,0,0,1,1,0,0,1,1,1
Nate.23,NTJ30,0,34,Test,1,0,0,0,1,1,1,0,1,1
Nate.23,NTJ30,0,35,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,36,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,37,Test,0,1,0,1,1,0,1,1,1,1
Nate.23,NTJ30,0,38,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,39,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,40,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,41,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,42,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,43,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,44,Test,1,1,0,1,1,0,1,1,1,1
Nate.23,NTJ30,0,45,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,46,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,47,Test,1,0,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,48,Test,1,0,0,1,1,1,1,1,1,1
Nate.23,NTJ30,0,49,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,50,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,51,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,52,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,53,Test,1,0,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,54,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,55,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,56,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,57,Test,1,1,0,1,1,0,1,1,1,1
Nate.23,NTJ30,0,58,Test,0,1,0,0,1,0,1,1,1,1
Nate.23,NTJ30,0,59,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,60,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,61,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,62,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,63,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,64,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,65,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,66,Test,1,1,1,0,1,1,1,1,1,1
Nate.23,NTJ30,0,67,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,68,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,69,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,70,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,72,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,73,Test,1,1,0,1,1,1,1,1,1,1
Nate.23,NTJ30,0,74,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,75,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,76,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,77,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,78,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,79,Test,1,1,1,1,1,0,1,1,1,1
Nate.23,NTJ30,0,80,Test,1,1,0,1,0,0,1,1,1,1
Nate.23,NTJ30,0,81,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,82,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,83,Test,1,1,0,1,1,1,1,1,1,1
Nate.23,NTJ30,0,84,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,0,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,87,Test,1,0,0,1,1,0,1,1,1,1
Nate.23,NTJ30,0,88,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,89,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,0,90,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,91,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,92,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,93,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,94,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,0,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,13,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,14,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,15,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,16,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,17,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,18,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,20,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,21,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,22,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,23,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,24,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,25,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,26,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,27,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,28,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,29,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,30,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,31,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,32,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,33,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,34,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,35,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,36,Test,1,1,1,1,1,0,1,0,1,1
Nate.23,NTJ30,3,37,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,38,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,39,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,40,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,41,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,42,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,43,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,44,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,45,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,46,Test,0,1,1,1,1,1,1,0,1,1
Nate.23,NTJ30,3,47,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,48,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,49,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,50,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,51,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,52,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,53,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,54,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,55,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,56,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,57,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,3,58,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,59,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,60,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,61,Test,0,0,1,0,1,0,0,1,1,1
Nate.23,NTJ30,3,62,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,63,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,64,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,65,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,66,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,67,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,68,Test,1,1,1,0,1,1,1,1,1,1
Nate.23,NTJ30,3,69,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,70,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,72,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,73,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,74,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,75,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,76,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,77,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,78,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,79,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,80,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,81,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,82,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,83,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,3,84,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,87,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,88,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,89,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,90,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,91,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,92,Test,1,0,0,1,1,0,0,1,1,1
Nate.23,NTJ30,3,93,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,94,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,3,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,3,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,13,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,14,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,15,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,16,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,17,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,18,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,20,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,21,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,22,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,23,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,24,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,25,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,26,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,27,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,28,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,29,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,30,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,31,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,32,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,33,Test,1,1,0,0,1,0,1,0,1,1
Nate.23,NTJ30,5,34,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,35,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,36,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,37,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,38,Test,0,0,0,0,0,1,0,0,1,1
Nate.23,NTJ30,5,39,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,5,40,Test,1,0,1,0,1,0,1,0,1,1
Nate.23,NTJ30,5,41,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,42,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,43,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,44,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,45,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,46,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,47,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,48,Test,0,0,0,0,1,1,0,0,1,1
Nate.23,NTJ30,5,49,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,50,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,51,Test,1,1,1,1,1,0,1,1,1,1
Nate.23,NTJ30,5,52,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,53,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,54,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,55,Test,1,1,0,1,1,0,1,0,1,1
Nate.23,NTJ30,5,56,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,57,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,5,58,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,59,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,60,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,61,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,62,Test,0,0,0,0,0,1,0,0,0,0
Nate.23,NTJ30,5,63,Test,1,1,1,1,1,0,1,1,1,1
Nate.23,NTJ30,5,64,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,65,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,66,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,67,Test,1,1,0,1,1,1,1,1,1,1
Nate.23,NTJ30,5,68,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,69,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,70,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,72,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,73,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,74,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,5,75,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,76,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,77,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,78,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,79,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,80,Test,1,1,1,0,1,1,1,1,1,1
Nate.23,NTJ30,5,81,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,82,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,83,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,84,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,87,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,88,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,89,Test,0,0,0,0,0,0,0,0,1,1
Nate.23,NTJ30,5,90,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,91,var,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,92,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,93,Test,1,1,1,1,1,1,1,1,1,1
Nate.23,NTJ30,5,94,Test,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.23,NTJ30,5,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,1,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,2,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,3,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,4,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,5,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,6,var.Cells,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,7,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,8,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,9,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,10,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,11,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,12,Neg,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,13,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,14,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,15,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,16,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,17,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,18,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,19,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,20,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,21,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,22,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,23,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,24,Test,1,0,1,1,1,1,0,1,1,1
Nate.24,NTJ31,0,25,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,26,Test,0,1,0,0,0,0,1,1,1,1
Nate.24,NTJ31,0,27,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,28,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,29,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,30,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,31,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,32,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,33,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,34,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,35,Test,0,1,0,0,1,0,1,1,1,1
Nate.24,NTJ31,0,36,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,37,Test,0,0,1,1,1,1,0,1,1,1
Nate.24,NTJ31,0,38,Test,1,1,0,0,1,1,0,0,1,1
Nate.24,NTJ31,0,39,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,40,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,41,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,42,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,43,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,44,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,45,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,46,Test,0,0,0,1,0,0,0,0,1,1
Nate.24,NTJ31,0,47,Test,0,0,0,0,1,0,0,0,1,1
Nate.24,NTJ31,0,48,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,49,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,50,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,51,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,52,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,53,Test,1,1,0,1,1,1,1,1,1,1
Nate.24,NTJ31,0,54,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,55,Test,0,0,0,0,1,0,1,1,1,1
Nate.24,NTJ31,0,56,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,57,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,58,Test,1,0,0,1,1,0,1,1,1,1
Nate.24,NTJ31,0,59,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,60,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,61,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,62,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,63,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,64,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,65,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,66,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,67,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,68,Test,0,1,1,1,0,1,1,1,1,1
Nate.24,NTJ31,0,69,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,70,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,71,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,72,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,73,Test,0,0,0,1,0,0,0,0,1,1
Nate.24,NTJ31,0,74,Test,1,1,1,1,0,1,1,0,1,1
Nate.24,NTJ31,0,75,Test,0,1,0,1,0,1,1,1,1,1
Nate.24,NTJ31,0,76,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,77,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,78,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,79,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,80,Test,0,0,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,81,Test,0,0,0,0,0,0,0,0,1,1
Nate.24,NTJ31,0,82,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,83,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,84,Test,1,1,1,1,1,1,0,1,1,1
Nate.24,NTJ31,0,85,WT,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,86,WT,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,87,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,88,Test,1,1,1,1,1,1,1,1,1,1
Nate.24,NTJ31,0,89,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,90,var,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,91,var,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,92,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,93,Test,1,1,1,1,1,0,1,0,1,1
Nate.24,NTJ31,0,94,Test,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,95,Co,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,0,96,Co,0,0,0,0,0,0,0,0,0,0
Nate.24,NTJ31,1,1,var.Cells,0,0,0,0,0,0,0,0,0,0
